Country,Year,Epi. Week (a),Total of Dengue Cases (b),Casos_Nuevos,iso3,area_km2,Population (historical),Inc_Nueva
Turks and Caicos Islands,2016,5,0.0,0.0,TCA,991.4510854718388,37779.34504792332,0.0
Turks and Caicos Islands,2016,6,0.0,0.0,TCA,991.4510854718388,37809.747603833865,0.0
Turks and Caicos Islands,2016,7,0.0,0.0,TCA,991.4510854718388,37840.15015974441,0.0
Turks and Caicos Islands,2016,8,154.0,154.0,TCA,991.4510854718388,37870.55271565495,406.6484087419706
Turks and Caicos Islands,2016,9,161.75,7.75,TCA,991.4510854718388,37900.95527156549,20.4480334188682
Turks and Caicos Islands,2016,10,169.5,7.75,TCA,991.4510854718388,37931.35782747604,20.431644011399438
Turks and Caicos Islands,2016,11,177.25,7.75,TCA,991.4510854718388,37961.76038338658,20.415280855604568
Turks and Caicos Islands,2016,12,185.0,7.75,TCA,991.4510854718388,37992.16293929712,20.398943888461275
Turks and Caicos Islands,2016,13,192.75,7.75,TCA,991.4510854718388,38022.565495207666,20.382633047148815
Turks and Caicos Islands,2016,14,200.5,7.75,TCA,991.4510854718388,38052.96805111821,20.366348269047208
Turks and Caicos Islands,2016,15,208.25,7.75,TCA,991.4510854718388,38083.37060702875,20.350089491736433
Turks and Caicos Islands,2016,16,216.0,7.75,TCA,991.4510854718388,38113.773162939295,20.333856652995646
Turks and Caicos Islands,2016,17,216.0,0.0,TCA,991.4510854718388,38144.17571884984,0.0
Turks and Caicos Islands,2016,18,216.0,0.0,TCA,991.4510854718388,38174.57827476038,0.0
Turks and Caicos Islands,2016,19,216.0,0.0,TCA,991.4510854718388,38204.980830670924,0.0
Turks and Caicos Islands,2016,20,216.0,0.0,TCA,991.4510854718388,38235.38338658147,0.0
Turks and Caicos Islands,2016,21,216.0,0.0,TCA,991.4510854718388,38265.78594249201,0.0
Turks and Caicos Islands,2016,22,216.0,0.0,TCA,991.4510854718388,38296.18849840255,0.0
Turks and Caicos Islands,2016,23,216.0,0.0,TCA,991.4510854718388,38326.591054313096,0.0
Turks and Caicos Islands,2016,24,216.0,0.0,TCA,991.4510854718388,38356.99361022364,0.0
