PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO,NEGATIVO
LA PAMPA,GUATRACHE,2022,7,0,1
LA PAMPA,TOAY,2022,15,0,1
LA PAMPA,CAPITAL,2023,8,0,1
LA PAMPA,CAPITAL,2023,12,0,1
LA PAMPA,MARACO,2023,12,1,0
LA PAMPA,CAPITAL,2023,13,0,1
LA PAMPA,CATRILO,2023,13,1,0
LA PAMPA,MARACO,2023,13,1,0
LA PAMPA,UTRACAN,2023,13,0,2
LA PAMPA,ATREUCO,2023,14,1,0
LA PAMPA,CHALILEO,2023,14,0,0
LA PAMPA,CONHELO,2023,14,0,2
LA PAMPA,MARACO,2023,14,0,1
LA PAMPA,QUEMU QUEMU,2023,14,0,1
LA PAMPA,REALICO,2023,14,0,1
LA PAMPA,UTRACAN,2023,14,1,0
LA PAMPA,CAPITAL,2023,15,2,2
LA PAMPA,CATRILO,2023,15,0,1
LA PAMPA,CHALILEO,2023,15,0,1
LA PAMPA,HUCAL,2023,15,0,1
LA PAMPA,MARACO,2023,15,1,0
LA PAMPA,UTRACAN,2023,15,2,0
LA PAMPA,CAPITAL,2023,16,2,5
LA PAMPA,CONHELO,2023,16,0,1
LA PAMPA,MARACO,2023,16,2,0
LA PAMPA,RANCUL,2023,16,0,1
LA PAMPA,UTRACAN,2023,16,3,0
LA PAMPA,CAPITAL,2023,17,0,4
LA PAMPA,CATRILO,2023,17,0,1
LA PAMPA,QUEMU QUEMU,2023,17,0,1
LA PAMPA,UTRACAN,2023,18,4,1
LA PAMPA,CAPITAL,2023,19,0,1
LA PAMPA,UTRACAN,2023,19,1,0
LA PAMPA,CATRILO,2023,20,1,0
LA PAMPA,CAPITAL,2023,21,0,1
LA PAMPA,UTRACAN,2023,22,0,1
LA PAMPA,REALICO,2023,23,0,1
LA PAMPA,CAPITAL,2023,24,0,1
LA PAMPA,CHAPALEUFU,2023,24,0,1
LA PAMPA,CONHELO,2023,24,0,1
LA PAMPA,GUATRACHE,2023,24,1,0
LA PAMPA,UTRACAN,2023,25,0,1
LA PAMPA,CHAPALEUFU,2023,26,0,1
LA PAMPA,UTRACAN,2023,27,1,0
LA PAMPA,CHAPALEUFU,2023,41,0,1
LA PAMPA,CAPITAL,2023,44,0,2
LA PAMPA,REALICO,2023,44,0,1
LA PAMPA,CAPITAL,2023,49,0,1
LA PAMPA,CAPITAL,2023,50,0,1
LA PAMPA,CONHELO,2023,52,0,1
LA PAMPA,CATRILO,2024,1,1,0
LA PAMPA,MARACO,2024,1,1,1
LA PAMPA,CAPITAL,2024,2,1,1
LA PAMPA,CATRILO,2024,2,2,0
LA PAMPA,MARACO,2024,2,0,2
LA PAMPA,REALICO,2024,2,2,0
LA PAMPA,TOAY,2024,2,1,2
LA PAMPA,CALEU CALEU,2024,3,0,1
LA PAMPA,CAPITAL,2024,3,0,1
LA PAMPA,CONHELO,2024,3,0,1
LA PAMPA,LOVENTUE,2024,3,0,1
LA PAMPA,MARACO,2024,3,0,2
LA PAMPA,RANCUL,2024,3,0,1
LA PAMPA,REALICO,2024,3,1,0
LA PAMPA,TOAY,2024,3,1,0
LA PAMPA,CAPITAL,2024,4,0,1
LA PAMPA,LOVENTUE,2024,4,0,1
LA PAMPA,MARACO,2024,4,2,1
LA PAMPA,TOAY,2024,4,1,0
LA PAMPA,CAPITAL,2024,5,1,3
LA PAMPA,CHAPALEUFU,2024,5,0,1
LA PAMPA,MARACO,2024,5,0,1
LA PAMPA,CAPITAL,2024,6,0,2
LA PAMPA,MARACO,2024,6,1,0
LA PAMPA,QUEMU QUEMU,2024,6,0,1
LA PAMPA,REALICO,2024,6,1,0
LA PAMPA,TRENEL,2024,6,0,1
LA PAMPA,UTRACAN,2024,6,1,0
LA PAMPA,CAPITAL,2024,7,0,2
LA PAMPA,HUCAL,2024,7,0,1
LA PAMPA,LOVENTUE,2024,7,0,1
LA PAMPA,MARACO,2024,7,4,3
LA PAMPA,REALICO,2024,7,0,1
LA PAMPA,TRENEL,2024,7,0,1
LA PAMPA,ATREUCO,2024,8,0,1
LA PAMPA,CAPITAL,2024,8,2,1
LA PAMPA,CHAPALEUFU,2024,8,2,2
LA PAMPA,CONHELO,2024,8,2,2
LA PAMPA,MARACO,2024,8,5,6
LA PAMPA,REALICO,2024,8,0,1
LA PAMPA,UTRACAN,2024,8,1,0
LA PAMPA,ATREUCO,2024,9,1,2
LA PAMPA,CALEU CALEU,2024,9,0,1
LA PAMPA,CAPITAL,2024,9,4,3
LA PAMPA,CHAPALEUFU,2024,9,1,4
LA PAMPA,CONHELO,2024,9,0,4
LA PAMPA,GUATRACHE,2024,9,0,1
LA PAMPA,HUCAL,2024,9,0,2
LA PAMPA,MARACO,2024,9,6,15
LA PAMPA,RANCUL,2024,9,0,1
LA PAMPA,REALICO,2024,9,3,1
LA PAMPA,TOAY,2024,9,0,1
LA PAMPA,UTRACAN,2024,9,0,2
LA PAMPA,ATREUCO,2024,10,2,2
LA PAMPA,CALEU CALEU,2024,10,0,1
LA PAMPA,CAPITAL,2024,10,5,7
LA PAMPA,CHAPALEUFU,2024,10,0,1
LA PAMPA,CONHELO,2024,10,1,0
LA PAMPA,CURACO,2024,10,0,1
LA PAMPA,MARACO,2024,10,6,22
LA PAMPA,QUEMU QUEMU,2024,10,0,1
LA PAMPA,RANCUL,2024,10,0,1
LA PAMPA,REALICO,2024,10,0,1
LA PAMPA,TOAY,2024,10,1,1
LA PAMPA,UTRACAN,2024,10,1,3
LA PAMPA,ATREUCO,2024,11,1,5
LA PAMPA,CALEU CALEU,2024,11,0,1
LA PAMPA,CAPITAL,2024,11,8,11
LA PAMPA,CONHELO,2024,11,0,1
LA PAMPA,GUATRACHE,2024,11,1,1
LA PAMPA,MARACO,2024,11,13,16
LA PAMPA,RANCUL,2024,11,0,2
LA PAMPA,REALICO,2024,11,0,1
LA PAMPA,TOAY,2024,11,1,0
LA PAMPA,TRENEL,2024,11,1,1
LA PAMPA,UTRACAN,2024,11,1,0
LA PAMPA,ATREUCO,2024,12,2,1
LA PAMPA,CAPITAL,2024,12,19,32
LA PAMPA,CHAPALEUFU,2024,12,3,1
LA PAMPA,CONHELO,2024,12,0,3
LA PAMPA,GUATRACHE,2024,12,0,1
LA PAMPA,HUCAL,2024,12,0,1
LA PAMPA,LOVENTUE,2024,12,1,0
LA PAMPA,MARACO,2024,12,19,16
LA PAMPA,QUEMU QUEMU,2024,12,1,1
LA PAMPA,REALICO,2024,12,2,4
LA PAMPA,TOAY,2024,12,2,5
LA PAMPA,TRENEL,2024,12,3,0
LA PAMPA,UTRACAN,2024,12,1,0
LA PAMPA,ATREUCO,2024,13,1,5
LA PAMPA,CALEU CALEU,2024,13,0,2
LA PAMPA,CAPITAL,2024,13,24,25
LA PAMPA,CATRILO,2024,13,0,1
LA PAMPA,CHAPALEUFU,2024,13,1,2
LA PAMPA,CONHELO,2024,13,3,1
LA PAMPA,CURACO,2024,13,1,0
LA PAMPA,MARACO,2024,13,23,12
LA PAMPA,PUELEN,2024,13,0,1
LA PAMPA,QUEMU QUEMU,2024,13,0,1
LA PAMPA,RANCUL,2024,13,1,3
LA PAMPA,REALICO,2024,13,5,1
LA PAMPA,TOAY,2024,13,2,2
LA PAMPA,TRENEL,2024,13,1,0
LA PAMPA,UTRACAN,2024,13,0,3
LA PAMPA,ATREUCO,2024,14,1,2
LA PAMPA,CALEU CALEU,2024,14,0,3
LA PAMPA,CAPITAL,2024,14,38,66
LA PAMPA,CHAPALEUFU,2024,14,4,3
LA PAMPA,CONHELO,2024,14,3,3
LA PAMPA,GUATRACHE,2024,14,0,2
LA PAMPA,HUCAL,2024,14,1,1
LA PAMPA,LOVENTUE,2024,14,1,0
LA PAMPA,MARACO,2024,14,37,18
LA PAMPA,QUEMU QUEMU,2024,14,2,3
LA PAMPA,RANCUL,2024,14,1,3
LA PAMPA,REALICO,2024,14,3,2
LA PAMPA,TOAY,2024,14,3,9
LA PAMPA,UTRACAN,2024,14,5,2
LA PAMPA,ATREUCO,2024,15,1,6
LA PAMPA,CAPITAL,2024,15,49,49
LA PAMPA,CHAPALEUFU,2024,15,2,1
LA PAMPA,CONHELO,2024,15,4,3
LA PAMPA,GUATRACHE,2024,15,3,9
LA PAMPA,LOVENTUE,2024,15,1,1
LA PAMPA,MARACO,2024,15,30,22
LA PAMPA,QUEMU QUEMU,2024,15,0,2
LA PAMPA,RANCUL,2024,15,3,3
LA PAMPA,REALICO,2024,15,4,4
LA PAMPA,TOAY,2024,15,5,5
LA PAMPA,TRENEL,2024,15,1,1
LA PAMPA,UTRACAN,2024,15,1,4
LA PAMPA,ATREUCO,2024,16,0,6
LA PAMPA,CALEU CALEU,2024,16,0,1
LA PAMPA,CAPITAL,2024,16,16,36
LA PAMPA,CATRILO,2024,16,0,1
LA PAMPA,CHAPALEUFU,2024,16,0,1
LA PAMPA,CONHELO,2024,16,1,0
LA PAMPA,CURACO,2024,16,1,0
LA PAMPA,GUATRACHE,2024,16,0,4
LA PAMPA,MARACO,2024,16,39,22
LA PAMPA,QUEMU QUEMU,2024,16,1,4
LA PAMPA,RANCUL,2024,16,2,3
LA PAMPA,REALICO,2024,16,2,1
LA PAMPA,TOAY,2024,16,2,5
LA PAMPA,TRENEL,2024,16,1,4
LA PAMPA,UTRACAN,2024,16,2,5
LA PAMPA,ATREUCO,2024,17,0,2
LA PAMPA,CAPITAL,2024,17,8,28
LA PAMPA,CHAPALEUFU,2024,17,1,0
LA PAMPA,CONHELO,2024,17,2,1
LA PAMPA,GUATRACHE,2024,17,0,1
LA PAMPA,LOVENTUE,2024,17,0,2
LA PAMPA,MARACO,2024,17,6,9
LA PAMPA,QUEMU QUEMU,2024,17,1,1
LA PAMPA,RANCUL,2024,17,1,0
LA PAMPA,REALICO,2024,17,0,6
LA PAMPA,TOAY,2024,17,1,2
LA PAMPA,TRENEL,2024,17,0,1
LA PAMPA,UTRACAN,2024,17,0,2
LA PAMPA,ATREUCO,2024,18,0,1
LA PAMPA,CAPITAL,2024,18,3,14
LA PAMPA,CATRILO,2024,18,1,0
LA PAMPA,GUATRACHE,2024,18,0,2
LA PAMPA,MARACO,2024,18,9,8
LA PAMPA,PUELEN,2024,18,2,0
LA PAMPA,REALICO,2024,18,1,1
LA PAMPA,TRENEL,2024,18,0,1
LA PAMPA,UTRACAN,2024,18,1,0
LA PAMPA,CAPITAL,2024,19,3,16
LA PAMPA,CATRILO,2024,19,0,1
LA PAMPA,GUATRACHE,2024,19,0,1
LA PAMPA,HUCAL,2024,19,0,2
LA PAMPA,MARACO,2024,19,5,12
LA PAMPA,PUELEN,2024,19,1,0
LA PAMPA,QUEMU QUEMU,2024,19,0,1
LA PAMPA,RANCUL,2024,19,1,1
LA PAMPA,REALICO,2024,19,1,1
LA PAMPA,TOAY,2024,19,0,3
LA PAMPA,TRENEL,2024,19,0,3
LA PAMPA,UTRACAN,2024,19,1,2
LA PAMPA,CALEU CALEU,2024,20,0,1
LA PAMPA,CAPITAL,2024,20,1,11
LA PAMPA,CATRILO,2024,20,1,1
LA PAMPA,CHAPALEUFU,2024,20,0,1
LA PAMPA,GUATRACHE,2024,20,0,3
LA PAMPA,HUCAL,2024,20,0,1
LA PAMPA,MARACO,2024,20,3,10
LA PAMPA,QUEMU QUEMU,2024,20,0,1
LA PAMPA,REALICO,2024,20,0,1
LA PAMPA,TOAY,2024,20,2,2
LA PAMPA,TRENEL,2024,20,0,4
LA PAMPA,CAPITAL,2024,21,0,5
LA PAMPA,CATRILO,2024,21,0,1
LA PAMPA,GUATRACHE,2024,21,0,2
LA PAMPA,MARACO,2024,21,0,13
LA PAMPA,REALICO,2024,21,0,2
LA PAMPA,TOAY,2024,21,0,1
LA PAMPA,TRENEL,2024,21,0,3
LA PAMPA,CAPITAL,2024,22,0,6
LA PAMPA,CATRILO,2024,22,0,3
LA PAMPA,CHAPALEUFU,2024,22,0,1
LA PAMPA,LOVENTUE,2024,22,0,1
LA PAMPA,MARACO,2024,22,0,1
LA PAMPA,TOAY,2024,22,0,1
LA PAMPA,UTRACAN,2024,22,0,1
LA PAMPA,CAPITAL,2024,23,1,2
LA PAMPA,CHAPALEUFU,2024,23,0,1
LA PAMPA,GUATRACHE,2024,23,0,1
LA PAMPA,REALICO,2024,23,0,1
LA PAMPA,TRENEL,2024,23,0,1
LA PAMPA,CAPITAL,2024,24,1,0
LA PAMPA,CATRILO,2024,24,0,1
LA PAMPA,GUATRACHE,2024,24,0,1
LA PAMPA,HUCAL,2024,24,0,1
LA PAMPA,MARACO,2024,24,0,1
LA PAMPA,TOAY,2024,24,0,1
LA PAMPA,CAPITAL,2024,25,0,1
LA PAMPA,PUELEN,2024,25,0,1
LA PAMPA,ATREUCO,2024,26,0,1
LA PAMPA,QUEMU QUEMU,2024,26,0,1
LA PAMPA,RANCUL,2024,26,0,1
LA PAMPA,MARACO,2024,27,1,1
LA PAMPA,MARACO,2024,28,0,1
LA PAMPA,UTRACAN,2024,28,1,0
LA PAMPA,CAPITAL,2024,30,0,1
LA PAMPA,CAPITAL,2024,32,0,2
LA PAMPA,GUATRACHE,2024,32,0,1
LA PAMPA,HUCAL,2024,32,0,1
LA PAMPA,TOAY,2024,32,0,1
LA PAMPA,UTRACAN,2024,32,0,3
LA PAMPA,CONHELO,2024,33,0,1
LA PAMPA,MARACO,2024,33,0,1
LA PAMPA,TOAY,2024,33,0,2
LA PAMPA,CAPITAL,2024,36,0,2
LA PAMPA,GUATRACHE,2024,37,0,1
LA PAMPA,ATREUCO,2024,38,0,1
LA PAMPA,CAPITAL,2024,38,0,2
LA PAMPA,CAPITAL,2024,39,1,0
LA PAMPA,CONHELO,2024,39,0,2
LA PAMPA,GUATRACHE,2024,39,0,1
LA PAMPA,ATREUCO,2024,40,0,1
LA PAMPA,CONHELO,2024,40,0,1
LA PAMPA,CAPITAL,2024,42,0,3
LA PAMPA,LIMAY MAHUIDA,2024,42,0,1
LA PAMPA,MARACO,2024,42,0,1
LA PAMPA,UTRACAN,2024,42,0,1
LA PAMPA,CAPITAL,2024,43,0,1
LA PAMPA,CHAPALEUFU,2024,43,0,1
LA PAMPA,GUATRACHE,2024,43,0,1
LA PAMPA,MARACO,2024,43,0,1
LA PAMPA,REALICO,2024,43,0,1
LA PAMPA,TRENEL,2024,43,0,1
LA PAMPA,CAPITAL,2024,44,0,2
LA PAMPA,CHAPALEUFU,2024,44,0,1
LA PAMPA,CAPITAL,2024,45,0,5
LA PAMPA,PUELEN,2024,45,0,1
LA PAMPA,RANCUL,2024,45,0,2
LA PAMPA,CAPITAL,2024,46,0,7
LA PAMPA,GUATRACHE,2024,46,0,1
LA PAMPA,MARACO,2024,46,0,1
LA PAMPA,REALICO,2024,46,0,1
LA PAMPA,CAPITAL,2024,47,0,4
LA PAMPA,UTRACAN,2024,47,0,1
LA PAMPA,CAPITAL,2024,48,0,3
LA PAMPA,MARACO,2024,48,0,2
LA PAMPA,QUEMU QUEMU,2024,48,0,5
LA PAMPA,UTRACAN,2024,48,0,1
LA PAMPA,ATREUCO,2024,49,0,2
LA PAMPA,CAPITAL,2024,49,0,5
LA PAMPA,CHICAL CO,2024,49,0,1
LA PAMPA,MARACO,2024,49,0,1
LA PAMPA,QUEMU QUEMU,2024,49,0,1
LA PAMPA,REALICO,2024,49,0,1
LA PAMPA,CAPITAL,2024,50,0,8
LA PAMPA,CHAPALEUFU,2024,50,0,1
LA PAMPA,CONHELO,2024,50,0,1
LA PAMPA,MARACO,2024,50,0,1
LA PAMPA,TRENEL,2024,50,0,1
LA PAMPA,CAPITAL,2024,51,0,4
LA PAMPA,CAPITAL,2024,52,0,5
LA PAMPA,CONHELO,2024,52,0,1
LA PAMPA,MARACO,2024,52,0,2
LA PAMPA,UTRACAN,2024,52,0,1
LA PAMPA,CAPITAL,2025,1,0,8
LA PAMPA,GUATRACHE,2025,1,0,1
LA PAMPA,MARACO,2025,1,0,1
LA PAMPA,CAPITAL,2025,2,0,6
LA PAMPA,CHAPALEUFU,2025,2,0,1
LA PAMPA,MARACO,2025,2,0,5
LA PAMPA,TOAY,2025,2,0,2
LA PAMPA,CAPITAL,2025,3,0,5
LA PAMPA,MARACO,2025,3,0,2
LA PAMPA,REALICO,2025,3,0,1
LA PAMPA,TOAY,2025,3,0,2
LA PAMPA,CAPITAL,2025,4,0,12
LA PAMPA,CONHELO,2025,4,0,2
LA PAMPA,MARACO,2025,4,0,4
LA PAMPA,CAPITAL,2025,5,0,9
LA PAMPA,GUATRACHE,2025,5,0,2
LA PAMPA,MARACO,2025,5,1,1
LA PAMPA,TOAY,2025,5,0,1
LA PAMPA,CAPITAL,2025,6,0,11
LA PAMPA,CHAPALEUFU,2025,6,0,1
LA PAMPA,CONHELO,2025,6,0,1
LA PAMPA,GUATRACHE,2025,6,0,2
LA PAMPA,HUCAL,2025,6,0,1
LA PAMPA,MARACO,2025,6,1,3
LA PAMPA,CAPITAL,2025,7,0,19
LA PAMPA,GUATRACHE,2025,7,0,2
LA PAMPA,MARACO,2025,7,3,12
LA PAMPA,QUEMU QUEMU,2025,7,0,4
LA RIOJA,CAPITAL,2019,5,0,1
LA RIOJA,CAPITAL,2019,12,0,1
LA RIOJA,CAPITAL,2019,14,0,1
LA RIOJA,ARAUCO,2019,15,0,1
LA RIOJA,CAPITAL,2019,26,0,1
LA RIOJA,CAPITAL,2020,5,3,0
LA RIOJA,GENERAL BELGRANO,2020,5,0,1
LA RIOJA,CAPITAL,2020,6,8,5
LA RIOJA,CAPITAL,2020,7,9,6
LA RIOJA,CAPITAL,2020,8,19,14
LA RIOJA,CORONEL FELIPE VARELA,2020,8,1,0
LA RIOJA,GENERAL BELGRANO,2020,8,0,1
LA RIOJA,SANAGASTA,2020,8,0,1
LA RIOJA,CAPITAL,2020,9,24,19
LA RIOJA,CASTRO BARROS,2020,9,1,0
LA RIOJA,CORONEL FELIPE VARELA,2020,9,0,1
LA RIOJA,CAPITAL,2020,10,29,25
LA RIOJA,CHAMICAL,2020,10,1,0
LA RIOJA,CHILECITO,2020,10,1,0
LA RIOJA,CORONEL FELIPE VARELA,2020,10,0,1
LA RIOJA,GENERAL OCAMPO,2020,10,0,1
LA RIOJA,VINCHINA,2020,10,0,1
LA RIOJA,ARAUCO,2020,11,1,0
LA RIOJA,CAPITAL,2020,11,83,74
LA RIOJA,CHAMICAL,2020,11,2,2
LA RIOJA,CORONEL FELIPE VARELA,2020,11,1,0
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,11,0,1
LA RIOJA,GENERAL BELGRANO,2020,11,0,1
LA RIOJA,ARAUCO,2020,12,1,0
LA RIOJA,CAPITAL,2020,12,113,80
LA RIOJA,CASTRO BARROS,2020,12,1,0
LA RIOJA,CHILECITO,2020,12,2,0
LA RIOJA,GENERAL JUAN F. QUIROGA,2020,12,0,1
LA RIOJA,SANAGASTA,2020,12,0,1
LA RIOJA,ARAUCO,2020,13,1,0
LA RIOJA,CAPITAL,2020,13,177,93
LA RIOJA,CASTRO BARROS,2020,13,0,1
LA RIOJA,CHAMICAL,2020,13,2,3
LA RIOJA,CHILECITO,2020,13,9,8
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,13,1,0
LA RIOJA,GENERAL LAMADRID,2020,13,1,0
LA RIOJA,ROSARIO VERA PENALOZA,2020,13,0,1
LA RIOJA,SAN BLAS DE LOS SAUCES,2020,13,0,1
LA RIOJA,ARAUCO,2020,14,2,2
LA RIOJA,CAPITAL,2020,14,284,67
LA RIOJA,CASTRO BARROS,2020,14,1,0
LA RIOJA,CHAMICAL,2020,14,2,2
LA RIOJA,CHILECITO,2020,14,8,2
LA RIOJA,CORONEL FELIPE VARELA,2020,14,4,0
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,14,2,0
LA RIOJA,GENERAL OCAMPO,2020,14,1,1
LA RIOJA,GENERAL SAN MARTIN,2020,14,1,0
LA RIOJA,SAN BLAS DE LOS SAUCES,2020,14,1,0
LA RIOJA,SANAGASTA,2020,14,1,0
LA RIOJA,ARAUCO,2020,15,2,1
LA RIOJA,CAPITAL,2020,15,130,18
LA RIOJA,CASTRO BARROS,2020,15,0,1
LA RIOJA,CHAMICAL,2020,15,7,0
LA RIOJA,CHILECITO,2020,15,8,5
LA RIOJA,CORONEL FELIPE VARELA,2020,15,7,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,15,2,0
LA RIOJA,GENERAL BELGRANO,2020,15,3,1
LA RIOJA,GENERAL OCAMPO,2020,15,5,1
LA RIOJA,SANAGASTA,2020,15,0,1
LA RIOJA,VINCHINA,2020,15,2,0
LA RIOJA,ARAUCO,2020,16,1,0
LA RIOJA,CAPITAL,2020,16,56,9
LA RIOJA,CASTRO BARROS,2020,16,1,0
LA RIOJA,CHAMICAL,2020,16,5,2
LA RIOJA,CHILECITO,2020,16,4,2
LA RIOJA,CORONEL FELIPE VARELA,2020,16,2,0
LA RIOJA,FAMATINA,2020,16,0,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,16,3,0
LA RIOJA,GENERAL BELGRANO,2020,16,3,1
LA RIOJA,SANAGASTA,2020,16,1,0
LA RIOJA,VINCHINA,2020,16,1,1
LA RIOJA,CAPITAL,2020,17,28,4
LA RIOJA,CHILECITO,2020,17,2,3
LA RIOJA,VINCHINA,2020,17,0,1
LA RIOJA,CAPITAL,2020,18,18,8
LA RIOJA,CHAMICAL,2020,18,1,0
LA RIOJA,CHILECITO,2020,18,5,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,18,3,0
LA RIOJA,SANAGASTA,2020,18,1,0
LA RIOJA,CHILECITO,2020,19,1,0
LA RIOJA,ARAUCO,2020,20,1,1
LA RIOJA,CAPITAL,2020,20,9,1
LA RIOJA,CHAMICAL,2020,20,9,5
LA RIOJA,CHILECITO,2020,20,6,7
LA RIOJA,CORONEL FELIPE VARELA,2020,20,1,0
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,20,1,0
LA RIOJA,GENERAL BELGRANO,2020,20,1,1
LA RIOJA,GENERAL OCAMPO,2020,20,1,1
LA RIOJA,VINCHINA,2020,20,2,2
LA RIOJA,CAPITAL,2020,21,28,3
LA RIOJA,CHAMICAL,2020,21,1,0
LA RIOJA,CHILECITO,2020,21,5,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,21,3,0
LA RIOJA,CAPITAL,2020,22,16,0
LA RIOJA,CHILECITO,2020,22,1,0
LA RIOJA,FAMATINA,2020,22,0,1
LA RIOJA,ARAUCO,2020,23,1,0
LA RIOJA,CAPITAL,2020,23,22,15
LA RIOJA,CHAMICAL,2020,23,8,0
LA RIOJA,GENERAL BELGRANO,2020,23,0,1
LA RIOJA,GENERAL LAMADRID,2020,23,0,1
LA RIOJA,GENERAL OCAMPO,2020,23,0,1
LA RIOJA,ROSARIO VERA PENALOZA,2020,23,0,1
LA RIOJA,ARAUCO,2020,24,1,0
LA RIOJA,CAPITAL,2020,24,81,103
LA RIOJA,CASTRO BARROS,2020,24,1,0
LA RIOJA,CHAMICAL,2020,24,0,1
LA RIOJA,CHILECITO,2020,24,1,1
LA RIOJA,CORONEL FELIPE VARELA,2020,24,0,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,24,0,1
LA RIOJA,INDEPENDENCIA,2020,24,0,1
LA RIOJA,SANAGASTA,2020,24,0,1
LA RIOJA,CAPITAL,2020,25,38,57
LA RIOJA,SAN BLAS DE LOS SAUCES,2020,25,0,1
LA RIOJA,ARAUCO,2020,26,1,0
LA RIOJA,CAPITAL,2020,26,86,121
LA RIOJA,CHAMICAL,2020,26,1,0
LA RIOJA,CHILECITO,2020,26,1,0
LA RIOJA,GENERAL ANGEL V. PENALOZA,2020,26,1,2
LA RIOJA,GENERAL LAMADRID,2020,26,0,1
LA RIOJA,VINCHINA,2020,26,0,1
LA RIOJA,CAPITAL,2020,27,88,131
LA RIOJA,CHAMICAL,2020,27,2,0
LA RIOJA,CHILECITO,2020,27,1,0
LA RIOJA,FAMATINA,2020,27,1,0
LA RIOJA,GENERAL OCAMPO,2020,27,0,1
LA RIOJA,ROSARIO VERA PENALOZA,2020,27,0,1
LA RIOJA,SAN BLAS DE LOS SAUCES,2020,27,0,1
LA RIOJA,CAPITAL,2020,28,36,54
LA RIOJA,CASTRO BARROS,2020,28,0,1
LA RIOJA,CAPITAL,2020,29,15,23
LA RIOJA,CHILECITO,2020,29,0,1
LA RIOJA,CAPITAL,2020,30,4,4
LA RIOJA,VINCHINA,2020,30,2,2
LA RIOJA,CAPITAL,2020,33,60,91
LA RIOJA,SANAGASTA,2020,33,1,0
LA RIOJA,VINCHINA,2020,33,0,1
LA RIOJA,CAPITAL,2020,34,17,26
LA RIOJA,CHAMICAL,2020,34,1,0
LA RIOJA,GENERAL OCAMPO,2020,34,0,1
LA RIOJA,CAPITAL,2020,46,0,1
LA RIOJA,CAPITAL,2020,47,2,3
LA RIOJA,CHILECITO,2020,47,1,0
LA RIOJA,SAN BLAS DE LOS SAUCES,2020,47,0,1
LA RIOJA,CAPITAL,2021,2,1,2
LA RIOJA,CAPITAL,2021,3,1,4
LA RIOJA,CHAMICAL,2021,3,1,0
LA RIOJA,CHILECITO,2021,3,0,1
LA RIOJA,CAPITAL,2021,4,3,2
LA RIOJA,CAPITAL,2021,5,3,0
LA RIOJA,CHAMICAL,2021,5,0,1
LA RIOJA,SANAGASTA,2021,5,0,0
LA RIOJA,CAPITAL,2021,7,11,1
LA RIOJA,ARAUCO,2021,8,0,1
LA RIOJA,CAPITAL,2021,8,39,19
LA RIOJA,CHILECITO,2021,8,1,1
LA RIOJA,ROSARIO VERA PENALOZA,2021,8,1,1
LA RIOJA,ARAUCO,2021,9,0,1
LA RIOJA,CAPITAL,2021,9,39,39
LA RIOJA,CASTRO BARROS,2021,9,1,1
LA RIOJA,CHAMICAL,2021,9,0,1
LA RIOJA,CHILECITO,2021,9,2,2
LA RIOJA,GENERAL LAMADRID,2021,9,0,1
LA RIOJA,GENERAL SAN MARTIN,2021,9,1,1
LA RIOJA,CAPITAL,2021,10,52,19
LA RIOJA,CHILECITO,2021,10,1,0
LA RIOJA,GENERAL BELGRANO,2021,10,0,1
LA RIOJA,CAPITAL,2021,11,80,61
LA RIOJA,CASTRO BARROS,2021,11,1,0
LA RIOJA,CHAMICAL,2021,11,1,0
LA RIOJA,CHILECITO,2021,11,1,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2021,11,4,6
LA RIOJA,INDEPENDENCIA,2021,11,0,1
LA RIOJA,ROSARIO VERA PENALOZA,2021,11,0,1
LA RIOJA,SANAGASTA,2021,11,0,1
LA RIOJA,CAPITAL,2021,12,100,37
LA RIOJA,GENERAL ANGEL V. PENALOZA,2021,12,2,2
LA RIOJA,ROSARIO VERA PENALOZA,2021,12,0,1
LA RIOJA,CAPITAL,2021,13,41,3
LA RIOJA,SANAGASTA,2021,13,0,1
LA RIOJA,CAPITAL,2021,14,82,22
LA RIOJA,CHAMICAL,2021,14,1,1
LA RIOJA,CHILECITO,2021,14,1,1
LA RIOJA,ROSARIO VERA PENALOZA,2021,14,0,1
LA RIOJA,ARAUCO,2021,15,0,1
LA RIOJA,CAPITAL,2021,15,188,105
LA RIOJA,CASTRO BARROS,2021,15,1,0
LA RIOJA,CHAMICAL,2021,15,1,2
LA RIOJA,CORONEL FELIPE VARELA,2021,15,1,0
LA RIOJA,GENERAL BELGRANO,2021,15,0,1
LA RIOJA,GENERAL JUAN F. QUIROGA,2021,15,1,0
LA RIOJA,SANAGASTA,2021,15,1,1
LA RIOJA,CAPITAL,2021,16,69,31
LA RIOJA,CASTRO BARROS,2021,16,1,0
LA RIOJA,GENERAL ANGEL V. PENALOZA,2021,16,1,0
