ADM1_NAME,date,temp_c,rh_mean,total_precipitation_sum
Kanchanaburi,2003-03-01,25.722808060904526,69.50631662625145,0.12630070227513082
Kanchanaburi,2003-04-01,27.392174095407086,70.367550651771,0.06318148666463412
Kanchanaburi,2003-05-01,26.35248719773142,77.9153913393399,0.13772919937908615
Kanchanaburi,2003-06-01,25.219516482621373,81.78960297344712,0.17564289244151982
Kanchanaburi,2003-07-01,24.598262310770906,86.07283309373852,0.3140001098339895
Kanchanaburi,2003-08-01,24.52975403742562,86.2253253331052,0.21407415244483557
Kanchanaburi,2003-09-01,23.982874744683954,89.12194063254628,0.31413672852632196
Kanchanaburi,2003-10-01,24.2907743003247,82.93594703542139,0.11306721653290587
Kanchanaburi,2003-11-01,25.09765101698872,66.56094119623329,0.001809066722131785
Kanchanaburi,2003-12-01,22.437846844062904,58.22330491137871,0.00045258573942537095
Kanchanaburi,2004-01-01,23.73862531957434,62.937062230787724,0.019356863271817987
Kanchanaburi,2004-02-01,24.175117615678346,57.12392608897214,0.02799616531397454
Kanchanaburi,2004-03-01,27.314661461401386,54.42167782952747,0.014566250398105359
Kanchanaburi,2004-04-01,28.556662923080466,56.93571985353696,0.052705958521610294
Kanchanaburi,2004-05-01,25.612735821898866,83.13120463048898,0.21588936649631724
Kanchanaburi,2004-06-01,24.755001836919178,84.66025553442003,0.253778564265513
